"### Downloaded by Andrew Hamilton, Aug 6, 2020, from https://www.ncdc.noaa.gov/cdo-web/datasets/GHCND/stations/GHCND:USC00311677/detail",,,,,,
STATION,NAME,DATE,PRCP,SNOW,TMAX,TMIN
USC00311677,"CHAPEL HILL 2 W, NC US",2/13/1995,0,0,37,21
USC00311677,"CHAPEL HILL 2 W, NC US",2/14/1995,0,0,40,23
USC00311677,"CHAPEL HILL 2 W, NC US",2/15/1995,0.34,0,46,32
USC00311677,"CHAPEL HILL 2 W, NC US",2/16/1995,1.17,0,43,32
USC00311677,"CHAPEL HILL 2 W, NC US",2/17/1995,1.52,0,53,39
USC00311677,"CHAPEL HILL 2 W, NC US",2/18/1995,0.37,0,53,37
USC00311677,"CHAPEL HILL 2 W, NC US",2/19/1995,0.26,0,51,35
USC00311677,"CHAPEL HILL 2 W, NC US",2/20/1995,0.01,0,57,41
USC00311677,"CHAPEL HILL 2 W, NC US",2/21/1995,0,0,64,40
USC00311677,"CHAPEL HILL 2 W, NC US",2/22/1995,0,0,54,28
USC00311677,"CHAPEL HILL 2 W, NC US",2/23/1995,0,0,55,30
USC00311677,"CHAPEL HILL 2 W, NC US",2/24/1995,0,0,72,37
USC00311677,"CHAPEL HILL 2 W, NC US",2/25/1995,0,0,54,27
USC00311677,"CHAPEL HILL 2 W, NC US",2/26/1995,0,0,53,28
USC00311677,"CHAPEL HILL 2 W, NC US",2/27/1995,0,0,73,36
USC00311677,"CHAPEL HILL 2 W, NC US",2/28/1995,0.53,0,67,40
USC00311677,"CHAPEL HILL 2 W, NC US",3/1/1995,0.98,0,67,52
USC00311677,"CHAPEL HILL 2 W, NC US",3/2/1995,0.12,0,52,36
USC00311677,"CHAPEL HILL 2 W, NC US",3/3/1995,0,0,50,35
USC00311677,"CHAPEL HILL 2 W, NC US",3/4/1995,0.3,0,41,33
USC00311677,"CHAPEL HILL 2 W, NC US",3/5/1995,0.03,0,40,34
USC00311677,"CHAPEL HILL 2 W, NC US",3/6/1995,0.27,0,54,39
USC00311677,"CHAPEL HILL 2 W, NC US",3/7/1995,0.02,0,65,46
USC00311677,"CHAPEL HILL 2 W, NC US",3/8/1995,0.11,0,74,55
USC00311677,"CHAPEL HILL 2 W, NC US",3/9/1995,1.4,0,74,30
USC00311677,"CHAPEL HILL 2 W, NC US",3/10/1995,0.04,0,44,25
USC00311677,"CHAPEL HILL 2 W, NC US",3/11/1995,0,0,51,25
USC00311677,"CHAPEL HILL 2 W, NC US",3/12/1995,0,0,67,29
USC00311677,"CHAPEL HILL 2 W, NC US",3/13/1995,0,0,72,34
USC00311677,"CHAPEL HILL 2 W, NC US",3/14/1995,0,0,71,36
USC00311677,"CHAPEL HILL 2 W, NC US",3/15/1995,0,0,74,37
USC00311677,"CHAPEL HILL 2 W, NC US",3/16/1995,0,0,76,39
USC00311677,"CHAPEL HILL 2 W, NC US",3/17/1995,0,0,78,42
USC00311677,"CHAPEL HILL 2 W, NC US",3/18/1995,0,0,79,46
USC00311677,"CHAPEL HILL 2 W, NC US",3/19/1995,0,0,59,31
USC00311677,"CHAPEL HILL 2 W, NC US",3/20/1995,0,0,66,35
USC00311677,"CHAPEL HILL 2 W, NC US",3/21/1995,0.49,0,71,47
USC00311677,"CHAPEL HILL 2 W, NC US",3/22/1995,0,0,73,47
USC00311677,"CHAPEL HILL 2 W, NC US",3/23/1995,0,0,82,49
USC00311677,"CHAPEL HILL 2 W, NC US",3/24/1995,0,0,63,42
USC00311677,"CHAPEL HILL 2 W, NC US",3/25/1995,0,0,62,41
USC00311677,"CHAPEL HILL 2 W, NC US",3/26/1995,0,0,64,35
USC00311677,"CHAPEL HILL 2 W, NC US",3/27/1995,0,0,70,45
USC00311677,"CHAPEL HILL 2 W, NC US",3/28/1995,0,0,63,43
USC00311677,"CHAPEL HILL 2 W, NC US",3/29/1995,0,0,70,36
USC00311677,"CHAPEL HILL 2 W, NC US",3/30/1995,0,0,64,39
USC00311677,"CHAPEL HILL 2 W, NC US",3/31/1995,0,0,68,44
USC00311677,"CHAPEL HILL 2 W, NC US",4/1/1995,0,0,62,42
USC00311677,"CHAPEL HILL 2 W, NC US",4/2/1995,0.05,0,56,39
USC00311677,"CHAPEL HILL 2 W, NC US",4/3/1995,0,0,61,31
USC00311677,"CHAPEL HILL 2 W, NC US",4/4/1995,0,0,71,31
USC00311677,"CHAPEL HILL 2 W, NC US",4/5/1995,0,0,73,43
USC00311677,"CHAPEL HILL 2 W, NC US",4/6/1995,0,0,60,40
USC00311677,"CHAPEL HILL 2 W, NC US",4/7/1995,0,0,66,41
USC00311677,"CHAPEL HILL 2 W, NC US",4/8/1995,0,0,79,46
USC00311677,"CHAPEL HILL 2 W, NC US",4/9/1995,0,0,84,55
USC00311677,"CHAPEL HILL 2 W, NC US",4/10/1995,0,0,83,58
USC00311677,"CHAPEL HILL 2 W, NC US",4/11/1995,0,0,83,46
USC00311677,"CHAPEL HILL 2 W, NC US",4/12/1995,0,0,59,44
USC00311677,"CHAPEL HILL 2 W, NC US",4/13/1995,0.72,0,72,53
USC00311677,"CHAPEL HILL 2 W, NC US",4/14/1995,0,0,75,39
USC00311677,"CHAPEL HILL 2 W, NC US",4/15/1995,0,0,70,38
USC00311677,"CHAPEL HILL 2 W, NC US",4/16/1995,0,0,70,48
USC00311677,"CHAPEL HILL 2 W, NC US",4/17/1995,0,0,81,50
USC00311677,"CHAPEL HILL 2 W, NC US",4/18/1995,0,0,76,52
USC00311677,"CHAPEL HILL 2 W, NC US",4/19/1995,0,0,79,53
USC00311677,"CHAPEL HILL 2 W, NC US",4/20/1995,0,0,90,64
USC00311677,"CHAPEL HILL 2 W, NC US",4/21/1995,0.13,0,86,63
USC00311677,"CHAPEL HILL 2 W, NC US",4/22/1995,0,0,80,56
USC00311677,"CHAPEL HILL 2 W, NC US",4/23/1995,0,0,83,54
USC00311677,"CHAPEL HILL 2 W, NC US",4/24/1995,0.27,0,54,44
USC00311677,"CHAPEL HILL 2 W, NC US",4/25/1995,0.01,0,54,37
USC00311677,"CHAPEL HILL 2 W, NC US",4/26/1995,0,0,69,39
USC00311677,"CHAPEL HILL 2 W, NC US",4/27/1995,0,0,73,44
USC00311677,"CHAPEL HILL 2 W, NC US",4/28/1995,0,0,75,50
USC00311677,"CHAPEL HILL 2 W, NC US",4/29/1995,0,0,76,47
USC00311677,"CHAPEL HILL 2 W, NC US",4/30/1995,0,0,74,53
USC00311677,"CHAPEL HILL 2 W, NC US",5/1/1995,0.03,0,79,50
USC00311677,"CHAPEL HILL 2 W, NC US",5/2/1995,0.72,0,64,49
USC00311677,"CHAPEL HILL 2 W, NC US",5/3/1995,0.02,0,60,46
USC00311677,"CHAPEL HILL 2 W, NC US",5/4/1995,0,0,60,48
USC00311677,"CHAPEL HILL 2 W, NC US",5/5/1995,0.01,0,71,50
USC00311677,"CHAPEL HILL 2 W, NC US",5/6/1995,0,0,74,51
USC00311677,"CHAPEL HILL 2 W, NC US",5/7/1995,0,0,76,47
USC00311677,"CHAPEL HILL 2 W, NC US",5/8/1995,0,0,76,46
USC00311677,"CHAPEL HILL 2 W, NC US",5/9/1995,0,0,77,52
USC00311677,"CHAPEL HILL 2 W, NC US",5/10/1995,0.59,0,79,55
USC00311677,"CHAPEL HILL 2 W, NC US",5/11/1995,0,0,78,64
USC00311677,"CHAPEL HILL 2 W, NC US",5/12/1995,0.2,0,85,61
USC00311677,"CHAPEL HILL 2 W, NC US",5/13/1995,0,0,77,56
USC00311677,"CHAPEL HILL 2 W, NC US",5/14/1995,0.13,0,77,62
USC00311677,"CHAPEL HILL 2 W, NC US",5/15/1995,0.43,0,80,63
USC00311677,"CHAPEL HILL 2 W, NC US",5/16/1995,0,0,87,63
USC00311677,"CHAPEL HILL 2 W, NC US",5/17/1995,0.01,0,80,66
USC00311677,"CHAPEL HILL 2 W, NC US",5/18/1995,0,0,85,68
USC00311677,"CHAPEL HILL 2 W, NC US",5/19/1995,0.11,0,91,66
USC00311677,"CHAPEL HILL 2 W, NC US",5/20/1995,0.31,0,79,48
USC00311677,"CHAPEL HILL 2 W, NC US",5/21/1995,0,0,78,51
USC00311677,"CHAPEL HILL 2 W, NC US",5/22/1995,0,0,80,55
USC00311677,"CHAPEL HILL 2 W, NC US",5/23/1995,0,0,82,56
USC00311677,"CHAPEL HILL 2 W, NC US",5/24/1995,0,0,82,57
USC00311677,"CHAPEL HILL 2 W, NC US",5/25/1995,0,0,85,59
USC00311677,"CHAPEL HILL 2 W, NC US",5/26/1995,0,0,89,66
USC00311677,"CHAPEL HILL 2 W, NC US",5/27/1995,0.85,0,90,65
USC00311677,"CHAPEL HILL 2 W, NC US",5/28/1995,0.77,0,65,58
USC00311677,"CHAPEL HILL 2 W, NC US",5/29/1995,1.39,0,71,58
USC00311677,"CHAPEL HILL 2 W, NC US",5/30/1995,0,0,85,67
USC00311677,"CHAPEL HILL 2 W, NC US",5/31/1995,0,0,82,57
USC00311677,"CHAPEL HILL 2 W, NC US",6/1/1995,0,0,78,61
USC00311677,"CHAPEL HILL 2 W, NC US",6/2/1995,0.02,0,82,65
USC00311677,"CHAPEL HILL 2 W, NC US",6/3/1995,0.92,0,84,66
USC00311677,"CHAPEL HILL 2 W, NC US",6/4/1995,0.01,0,83,65
USC00311677,"CHAPEL HILL 2 W, NC US",6/5/1995,0,0,86,68
USC00311677,"CHAPEL HILL 2 W, NC US",6/6/1995,0.54,0,77,67
USC00311677,"CHAPEL HILL 2 W, NC US",6/7/1995,0.58,0,70,63
USC00311677,"CHAPEL HILL 2 W, NC US",6/8/1995,0,0,87,67
USC00311677,"CHAPEL HILL 2 W, NC US",6/9/1995,0.06,0,92,66
USC00311677,"CHAPEL HILL 2 W, NC US",6/10/1995,0,0,90,67
USC00311677,"CHAPEL HILL 2 W, NC US",6/11/1995,0.21,0,87,67
USC00311677,"CHAPEL HILL 2 W, NC US",6/12/1995,0.41,0,89,67
USC00311677,"CHAPEL HILL 2 W, NC US",6/13/1995,0.02,0,82,58
USC00311677,"CHAPEL HILL 2 W, NC US",6/14/1995,0,0,73,55
USC00311677,"CHAPEL HILL 2 W, NC US",6/15/1995,0.02,0,81,57
USC00311677,"CHAPEL HILL 2 W, NC US",6/16/1995,0,0,83,60
USC00311677,"CHAPEL HILL 2 W, NC US",6/17/1995,0,0,80,56
USC00311677,"CHAPEL HILL 2 W, NC US",6/18/1995,0,0,81,60
USC00311677,"CHAPEL HILL 2 W, NC US",6/19/1995,0.35,0,79,64
USC00311677,"CHAPEL HILL 2 W, NC US",6/20/1995,0.69,0,73,65
USC00311677,"CHAPEL HILL 2 W, NC US",6/21/1995,0.02,0,75,62
USC00311677,"CHAPEL HILL 2 W, NC US",6/22/1995,0.02,0,77,65
USC00311677,"CHAPEL HILL 2 W, NC US",6/23/1995,0.65,0,80,65
USC00311677,"CHAPEL HILL 2 W, NC US",6/24/1995,0,0,84,67
USC00311677,"CHAPEL HILL 2 W, NC US",6/25/1995,0.01,0,85,68
USC00311677,"CHAPEL HILL 2 W, NC US",6/26/1995,0,0,83,69
USC00311677,"CHAPEL HILL 2 W, NC US",6/27/1995,0,0,85,70
USC00311677,"CHAPEL HILL 2 W, NC US",6/28/1995,0.36,0,85,71
USC00311677,"CHAPEL HILL 2 W, NC US",6/29/1995,2.64,0,85,67
USC00311677,"CHAPEL HILL 2 W, NC US",6/30/1995,0.21,0,76,67
USC00311677,"CHAPEL HILL 2 W, NC US",7/1/1995,0.27,0,85,69
USC00311677,"CHAPEL HILL 2 W, NC US",7/2/1995,0.62,0,84,68
USC00311677,"CHAPEL HILL 2 W, NC US",7/3/1995,0.03,0,83,66
USC00311677,"CHAPEL HILL 2 W, NC US",7/4/1995,0,0,83,67
USC00311677,"CHAPEL HILL 2 W, NC US",7/5/1995,0,0,84,69
USC00311677,"CHAPEL HILL 2 W, NC US",7/6/1995,0,0,87,69
USC00311677,"CHAPEL HILL 2 W, NC US",7/7/1995,0.92,0,89,66
USC00311677,"CHAPEL HILL 2 W, NC US",7/8/1995,0.13,0,87,65
USC00311677,"CHAPEL HILL 2 W, NC US",7/9/1995,0,0,86,64
USC00311677,"CHAPEL HILL 2 W, NC US",7/10/1995,0,0,83,64
USC00311677,"CHAPEL HILL 2 W, NC US",7/11/1995,0.02,0,89,64
USC00311677,"CHAPEL HILL 2 W, NC US",7/12/1995,0,0,89,68
USC00311677,"CHAPEL HILL 2 W, NC US",7/13/1995,0,0,89,66
USC00311677,"CHAPEL HILL 2 W, NC US",7/14/1995,0,0,89,66
USC00311677,"CHAPEL HILL 2 W, NC US",7/15/1995,0,0,91,70
USC00311677,"CHAPEL HILL 2 W, NC US",7/16/1995,0,0,93,73
USC00311677,"CHAPEL HILL 2 W, NC US",7/17/1995,0,0,94,71
USC00311677,"CHAPEL HILL 2 W, NC US",7/18/1995,0.02,0,91,71
USC00311677,"CHAPEL HILL 2 W, NC US",7/19/1995,0,0,93,71
USC00311677,"CHAPEL HILL 2 W, NC US",7/20/1995,0,0,90,68
USC00311677,"CHAPEL HILL 2 W, NC US",7/21/1995,0,0,91,72
USC00311677,"CHAPEL HILL 2 W, NC US",7/22/1995,0.06,0,92,72
USC00311677,"CHAPEL HILL 2 W, NC US",7/23/1995,0,0,90,74
USC00311677,"CHAPEL HILL 2 W, NC US",7/24/1995,0.01,0,96,73
USC00311677,"CHAPEL HILL 2 W, NC US",7/25/1995,0.58,0,95,71
USC00311677,"CHAPEL HILL 2 W, NC US",7/26/1995,0,0,94,70
USC00311677,"CHAPEL HILL 2 W, NC US",7/27/1995,0,0,91,73
USC00311677,"CHAPEL HILL 2 W, NC US",7/28/1995,0,0,92,72
USC00311677,"CHAPEL HILL 2 W, NC US",7/29/1995,0.02,0,93,71
USC00311677,"CHAPEL HILL 2 W, NC US",7/30/1995,0,0,92,73
USC00311677,"CHAPEL HILL 2 W, NC US",7/31/1995,0.28,0,93,70
USC00311677,"CHAPEL HILL 2 W, NC US",8/1/1995,0,0,91,71
USC00311677,"CHAPEL HILL 2 W, NC US",8/2/1995,0,0,92,71
USC00311677,"CHAPEL HILL 2 W, NC US",8/3/1995,0,0,92,71
USC00311677,"CHAPEL HILL 2 W, NC US",8/4/1995,0,0,92,70
USC00311677,"CHAPEL HILL 2 W, NC US",8/5/1995,0.2,0,92,73
USC00311677,"CHAPEL HILL 2 W, NC US",8/6/1995,0,0,91,75
USC00311677,"CHAPEL HILL 2 W, NC US",8/7/1995,0,0,91,73
USC00311677,"CHAPEL HILL 2 W, NC US",8/8/1995,0,0,79,64
USC00311677,"CHAPEL HILL 2 W, NC US",8/9/1995,0,0,76,65
USC00311677,"CHAPEL HILL 2 W, NC US",8/10/1995,0,0,81,68
USC00311677,"CHAPEL HILL 2 W, NC US",8/11/1995,0,0,86,70
USC00311677,"CHAPEL HILL 2 W, NC US",8/12/1995,0,0,88,68
USC00311677,"CHAPEL HILL 2 W, NC US",8/13/1995,0,0,95,68
USC00311677,"CHAPEL HILL 2 W, NC US",8/14/1995,0,0,96,76
USC00311677,"CHAPEL HILL 2 W, NC US",8/15/1995,0,0,98,76
USC00311677,"CHAPEL HILL 2 W, NC US",8/16/1995,0,0,94,74
USC00311677,"CHAPEL HILL 2 W, NC US",8/17/1995,0,0,93,74
USC00311677,"CHAPEL HILL 2 W, NC US",8/18/1995,0,0,96,75
USC00311677,"CHAPEL HILL 2 W, NC US",8/19/1995,0,0,95,71
USC00311677,"CHAPEL HILL 2 W, NC US",8/20/1995,0,0,89,65
USC00311677,"CHAPEL HILL 2 W, NC US",8/21/1995,0,0,85,64
USC00311677,"CHAPEL HILL 2 W, NC US",8/22/1995,0,0,92,69
USC00311677,"CHAPEL HILL 2 W, NC US",8/23/1995,0.81,0,94,70
USC00311677,"CHAPEL HILL 2 W, NC US",8/24/1995,0.16,0,94,68
USC00311677,"CHAPEL HILL 2 W, NC US",8/25/1995,0,0,92,71
USC00311677,"CHAPEL HILL 2 W, NC US",8/26/1995,0.15,0,91,68
USC00311677,"CHAPEL HILL 2 W, NC US",8/27/1995,0.24,0,76,69
USC00311677,"CHAPEL HILL 2 W, NC US",8/28/1995,4.57,0,77,71
USC00311677,"CHAPEL HILL 2 W, NC US",8/29/1995,0,0,84,65
USC00311677,"CHAPEL HILL 2 W, NC US",8/30/1995,0,0,85,66
USC00311677,"CHAPEL HILL 2 W, NC US",8/31/1995,0,0,88,68
USC00311677,"CHAPEL HILL 2 W, NC US",9/1/1995,0,0,88,70
USC00311677,"CHAPEL HILL 2 W, NC US",9/2/1995,0.32,0,88,63
USC00311677,"CHAPEL HILL 2 W, NC US",9/3/1995,0,0,78,54
USC00311677,"CHAPEL HILL 2 W, NC US",9/4/1995,0,0,81,55
USC00311677,"CHAPEL HILL 2 W, NC US",9/5/1995,0,0,83,58
USC00311677,"CHAPEL HILL 2 W, NC US",9/6/1995,0,0,82,58
USC00311677,"CHAPEL HILL 2 W, NC US",9/7/1995,0,0,82,61
USC00311677,"CHAPEL HILL 2 W, NC US",9/8/1995,0,0,78,65
USC00311677,"CHAPEL HILL 2 W, NC US",9/9/1995,0,0,83,65
USC00311677,"CHAPEL HILL 2 W, NC US",9/10/1995,0,0,85,66
USC00311677,"CHAPEL HILL 2 W, NC US",9/11/1995,0,0,80,65
USC00311677,"CHAPEL HILL 2 W, NC US",9/12/1995,0,0,74,62
USC00311677,"CHAPEL HILL 2 W, NC US",9/13/1995,0,0,81,61
USC00311677,"CHAPEL HILL 2 W, NC US",9/14/1995,0,0,85,67
USC00311677,"CHAPEL HILL 2 W, NC US",9/15/1995,0,0,87,68
USC00311677,"CHAPEL HILL 2 W, NC US",9/16/1995,0,0,84,66
USC00311677,"CHAPEL HILL 2 W, NC US",9/17/1995,0.22,0,71,67
USC00311677,"CHAPEL HILL 2 W, NC US",9/18/1995,0,0,82,62
USC00311677,"CHAPEL HILL 2 W, NC US",9/19/1995,0,0,75,61
USC00311677,"CHAPEL HILL 2 W, NC US",9/20/1995,0,0,77,60
USC00311677,"CHAPEL HILL 2 W, NC US",9/21/1995,0,0,80,63
USC00311677,"CHAPEL HILL 2 W, NC US",9/22/1995,0.04,0,78,68
USC00311677,"CHAPEL HILL 2 W, NC US",9/23/1995,0.14,0,88,52
USC00311677,"CHAPEL HILL 2 W, NC US",9/24/1995,0.14,0,54,48
USC00311677,"CHAPEL HILL 2 W, NC US",9/25/1995,0.05,0,65,51
USC00311677,"CHAPEL HILL 2 W, NC US",9/26/1995,0.46,0,64,61
USC00311677,"CHAPEL HILL 2 W, NC US",9/27/1995,0.03,0,76,58
USC00311677,"CHAPEL HILL 2 W, NC US",9/28/1995,0,0,75,52
USC00311677,"CHAPEL HILL 2 W, NC US",9/29/1995,0,0,78,52
USC00311677,"CHAPEL HILL 2 W, NC US",9/30/1995,0,0,76,57
USC00311677,"CHAPEL HILL 2 W, NC US",10/1/1995,0,0,72,53
USC00311677,"CHAPEL HILL 2 W, NC US",10/2/1995,0,0,77,55
USC00311677,"CHAPEL HILL 2 W, NC US",10/3/1995,0,0,85,58
USC00311677,"CHAPEL HILL 2 W, NC US",10/4/1995,0.14,0,82,60
USC00311677,"CHAPEL HILL 2 W, NC US",10/5/1995,3.1,0,76,66
USC00311677,"CHAPEL HILL 2 W, NC US",10/6/1995,0.2,0,82,65
USC00311677,"CHAPEL HILL 2 W, NC US",10/7/1995,0,0,83,66
USC00311677,"CHAPEL HILL 2 W, NC US",10/8/1995,0,0,84,53
USC00311677,"CHAPEL HILL 2 W, NC US",10/9/1995,0,0,84,49
USC00311677,"CHAPEL HILL 2 W, NC US",10/10/1995,0,0,74,49
USC00311677,"CHAPEL HILL 2 W, NC US",10/11/1995,0,0,77,56
USC00311677,"CHAPEL HILL 2 W, NC US",10/12/1995,0,0,77,56
USC00311677,"CHAPEL HILL 2 W, NC US",10/13/1995,0,0,78,58
USC00311677,"CHAPEL HILL 2 W, NC US",10/14/1995,0.2,0,75,60
USC00311677,"CHAPEL HILL 2 W, NC US",10/15/1995,1.08,0,81,51
USC00311677,"CHAPEL HILL 2 W, NC US",10/16/1995,0,0,67,41
USC00311677,"CHAPEL HILL 2 W, NC US",10/17/1995,0,0,69,37
USC00311677,"CHAPEL HILL 2 W, NC US",10/18/1995,0,0,65,37
USC00311677,"CHAPEL HILL 2 W, NC US",10/19/1995,0,0,72,46
USC00311677,"CHAPEL HILL 2 W, NC US",10/20/1995,0.08,0,74,51
USC00311677,"CHAPEL HILL 2 W, NC US",10/21/1995,1.7,0,69,45
USC00311677,"CHAPEL HILL 2 W, NC US",10/22/1995,0,0,69,37
USC00311677,"CHAPEL HILL 2 W, NC US",10/23/1995,0,0,70,38
USC00311677,"CHAPEL HILL 2 W, NC US",10/24/1995,0,0,71,38
USC00311677,"CHAPEL HILL 2 W, NC US",10/25/1995,0,0,78,51
USC00311677,"CHAPEL HILL 2 W, NC US",10/26/1995,0,0,71,43
USC00311677,"CHAPEL HILL 2 W, NC US",10/27/1995,0,0,68,48
USC00311677,"CHAPEL HILL 2 W, NC US",10/28/1995,0.81,0,78,55
USC00311677,"CHAPEL HILL 2 W, NC US",10/29/1995,0.02,0,71,41
USC00311677,"CHAPEL HILL 2 W, NC US",10/30/1995,0,0,62,35
USC00311677,"CHAPEL HILL 2 W, NC US",10/31/1995,0.01,0,63,31
USC00311677,"CHAPEL HILL 2 W, NC US",11/1/1995,0.17,0,61,48
USC00311677,"CHAPEL HILL 2 W, NC US",11/2/1995,0.13,0,63,56
USC00311677,"CHAPEL HILL 2 W, NC US",11/3/1995,0.65,0,68,61
USC00311677,"CHAPEL HILL 2 W, NC US",11/4/1995,0.31,0,73,37
USC00311677,"CHAPEL HILL 2 W, NC US",11/5/1995,0,0,51,27
USC00311677,"CHAPEL HILL 2 W, NC US",11/6/1995,0,0,44,31
USC00311677,"CHAPEL HILL 2 W, NC US",11/7/1995,0.78,0,56,35
USC00311677,"CHAPEL HILL 2 W, NC US",11/8/1995,0.98,0,54,43
USC00311677,"CHAPEL HILL 2 W, NC US",11/9/1995,0.01,0,53,27
USC00311677,"CHAPEL HILL 2 W, NC US",11/10/1995,0.01,0,48,28
USC00311677,"CHAPEL HILL 2 W, NC US",11/11/1995,0.07,0,62,28
USC00311677,"CHAPEL HILL 2 W, NC US",11/12/1995,1.43,0,63,32
USC00311677,"CHAPEL HILL 2 W, NC US",11/13/1995,0,0,50,30
USC00311677,"CHAPEL HILL 2 W, NC US",11/14/1995,0.11,0,52,32
USC00311677,"CHAPEL HILL 2 W, NC US",11/15/1995,0.01,0,43,34
USC00311677,"CHAPEL HILL 2 W, NC US",11/16/1995,0,0,47,24
USC00311677,"CHAPEL HILL 2 W, NC US",11/17/1995,0,0,52,27
USC00311677,"CHAPEL HILL 2 W, NC US",11/18/1995,0,0,52,30
USC00311677,"CHAPEL HILL 2 W, NC US",11/19/1995,0,0,57,35
USC00311677,"CHAPEL HILL 2 W, NC US",11/20/1995,0,0,62,30
USC00311677,"CHAPEL HILL 2 W, NC US",11/21/1995,0,0,60,33
USC00311677,"CHAPEL HILL 2 W, NC US",11/22/1995,0,0,62,27
USC00311677,"CHAPEL HILL 2 W, NC US",11/23/1995,0,0,56,26
USC00311677,"CHAPEL HILL 2 W, NC US",11/24/1995,0,0,64,38
USC00311677,"CHAPEL HILL 2 W, NC US",11/25/1995,0.47,0,47,34
USC00311677,"CHAPEL HILL 2 W, NC US",11/26/1995,0,0,52,30
USC00311677,"CHAPEL HILL 2 W, NC US",11/27/1995,0,0,64,43
USC00311677,"CHAPEL HILL 2 W, NC US",11/28/1995,0,0,63,45
USC00311677,"CHAPEL HILL 2 W, NC US",11/29/1995,0.04,0,73,40
USC00311677,"CHAPEL HILL 2 W, NC US",11/30/1995,0.13,0,45,33
USC00311677,"CHAPEL HILL 2 W, NC US",12/1/1995,0,0,49,33
USC00311677,"CHAPEL HILL 2 W, NC US",12/2/1995,0,0,64,39
USC00311677,"CHAPEL HILL 2 W, NC US",12/3/1995,0,0,68,33
USC00311677,"CHAPEL HILL 2 W, NC US",12/4/1995,0.01,0,68,48
USC00311677,"CHAPEL HILL 2 W, NC US",12/5/1995,0.01,0,65,34
USC00311677,"CHAPEL HILL 2 W, NC US",12/6/1995,0.02,0,51,39
USC00311677,"CHAPEL HILL 2 W, NC US",12/7/1995,0.45,0,56,33
USC00311677,"CHAPEL HILL 2 W, NC US",12/8/1995,0,0,43,22
USC00311677,"CHAPEL HILL 2 W, NC US",12/9/1995,0.94,0,44,23
USC00311677,"CHAPEL HILL 2 W, NC US",12/10/1995,0,0,47,21
USC00311677,"CHAPEL HILL 2 W, NC US",12/11/1995,0,0,33,21
USC00311677,"CHAPEL HILL 2 W, NC US",12/12/1995,0,0,38,20
USC00311677,"CHAPEL HILL 2 W, NC US",12/13/1995,0,0,44,21
USC00311677,"CHAPEL HILL 2 W, NC US",12/14/1995,0,0,50,33
USC00311677,"CHAPEL HILL 2 W, NC US",12/15/1995,0,0,66,32
USC00311677,"CHAPEL HILL 2 W, NC US",12/16/1995,0.01,0,72,45
USC00311677,"CHAPEL HILL 2 W, NC US",12/17/1995,0,0,58,29
USC00311677,"CHAPEL HILL 2 W, NC US",12/18/1995,0,0,48,30
USC00311677,"CHAPEL HILL 2 W, NC US",12/19/1995,0.33,0,36,32
USC00311677,"CHAPEL HILL 2 W, NC US",12/20/1995,0.07,0,38,33
USC00311677,"CHAPEL HILL 2 W, NC US",12/21/1995,0,0,42,21
USC00311677,"CHAPEL HILL 2 W, NC US",12/22/1995,0,0,42,22
USC00311677,"CHAPEL HILL 2 W, NC US",12/23/1995,0,0,41,19
USC00311677,"CHAPEL HILL 2 W, NC US",12/24/1995,0,0,38,19
USC00311677,"CHAPEL HILL 2 W, NC US",12/25/1995,0,0,40,19
USC00311677,"CHAPEL HILL 2 W, NC US",12/26/1995,0,0,40,24
USC00311677,"CHAPEL HILL 2 W, NC US",12/27/1995,0,0,37,25
USC00311677,"CHAPEL HILL 2 W, NC US",12/28/1995,0,0,42,20
USC00311677,"CHAPEL HILL 2 W, NC US",12/29/1995,0,0,40,20
USC00311677,"CHAPEL HILL 2 W, NC US",12/30/1995,0,0,48,20
USC00311677,"CHAPEL HILL 2 W, NC US",12/31/1995,0.15,0,55,23
USC00311677,"CHAPEL HILL 2 W, NC US",1/1/1996,0.08,0,55,23
USC00311677,"CHAPEL HILL 2 W, NC US",1/2/1996,0.13,0,48,41
USC00311677,"CHAPEL HILL 2 W, NC US",1/3/1996,0.32,0,47,41
USC00311677,"CHAPEL HILL 2 W, NC US",1/4/1996,0,0,54,25
USC00311677,"CHAPEL HILL 2 W, NC US",1/5/1996,0,0,54,24
USC00311677,"CHAPEL HILL 2 W, NC US",1/6/1996,0,0,54,25
USC00311677,"CHAPEL HILL 2 W, NC US",1/7/1996,0.85,2.6,31,23
USC00311677,"CHAPEL HILL 2 W, NC US",1/8/1996,0.42,3.2,23,19
USC00311677,"CHAPEL HILL 2 W, NC US",1/9/1996,0,0,34,19
USC00311677,"CHAPEL HILL 2 W, NC US",1/10/1996,0,0,42,24
USC00311677,"CHAPEL HILL 2 W, NC US",1/11/1996,0,0,42,21
USC00311677,"CHAPEL HILL 2 W, NC US",1/12/1996,0.23,,29,22
USC00311677,"CHAPEL HILL 2 W, NC US",1/13/1996,0.02,,34,22
USC00311677,"CHAPEL HILL 2 W, NC US",1/14/1996,0,0,48,26
USC00311677,"CHAPEL HILL 2 W, NC US",1/15/1996,0,0,59,27
USC00311677,"CHAPEL HILL 2 W, NC US",1/16/1996,0,0,66,29
USC00311677,"CHAPEL HILL 2 W, NC US",1/17/1996,0,0,39,33
USC00311677,"CHAPEL HILL 2 W, NC US",1/18/1996,0,0,51,33
