"Data Source","World Development Indicators",

"Last Updated Date","2021-10-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Dominica","DMA","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Denmark","DNK","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Dominican Republic","DOM","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","72.5360794067383","","","","","","","","","","","","","","","","","","","","","87.1770935058594","","","","","88.2771682739258","","","89.6973037719727","90.2255706787109","90.2241668701172","91.2505111694336","92.1477890014648","92.3210601806641","93.7641296386719","","","","",
"Algeria","DZA","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.8399200439453","","","","","","","","","","","","","","","60.075080871582","","","","63.9187889099121","","67.5487518310547","","","","","","","","","","75.3229675292969","","",
"East Asia & Pacific (excluding high income)","EAP","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","50.1698303222656","50.3997497558594","51.8325309753418","53.2892417907715","54.1150016784668","56.2509117126465","57.4030914306641","59.128849029541","60.5319519042969","61.8730812072754","63.0121688842773","64.5185470581055","70.3858108520508","71.3818435668945","71.4983062744141","73.0791702270508","73.8719711303711","74.6403427124023","75.4585418701172","76.270378112793","76.9871063232422","85.0783081054688","85.6080322265625","86.0804672241211","86.4648666381836","87.129768371582","87.6726303100586","88.2343902587891","88.6957397460938","89.1932678222656","89.7797088623047","91.3338317871094","91.6874923706055","92.1865692138672","92.3500137329102","92.2259979248047","92.5280532836914","92.6649932861328","93.2682418823242","93.510871887207","93.7154769897461","93.9788589477539","94.2144165039063","94.4261627197266","94.6399612426758",
"Early-demographic dividend","EAR","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","37.2260818481445","37.5692710876465","38.2795104980469","39.0275688171387","39.7289886474609","39.8522300720215","40.9498405456543","42.0030212402344","42.799388885498","43.8314018249512","44.631649017334","45.4382209777832","46.4199905395508","46.8031616210938","47.6139183044434","48.6790084838867","49.3519401550293","50.3650398254395","51.1533584594727","52.1287994384766","53.1190910339355","54.0381813049316","54.8503303527832","57.737060546875","58.5456199645996","59.4108085632324","60.0645599365234","60.7430610656738","61.788688659668","62.7401504516602","62.2886199951172","63.2813415527344","63.9684906005859","65.1654663085938","66.3205108642578","68.2902069091797","68.5623931884766","69.1880035400391","69.8251876831055","70.9527587890625","71.782470703125","72.5750274658203","73.2000198364258","73.6074829101563","74.2281799316406","74.8248062133789",
"East Asia & Pacific","EAS","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","53.4058494567871","53.6580009460449","54.9492607116699","56.2568817138672","56.9752082824707","58.9590110778809","59.9336090087891","61.4664993286133","62.7209281921387","63.9250411987305","64.9374313354492","66.3476409912109","71.5793304443359","72.501091003418","72.6221084594727","74.0649337768555","74.8012008666992","75.5135803222656","76.2912521362305","77.062858581543","77.7339935302734","84.9591903686523","85.4697875976563","85.9567794799805","86.3255233764648","86.9661636352539","87.505126953125","88.077522277832","88.533447265625","89.0421676635742","89.6211318969727","91.0463027954102","91.4377212524414","91.9316787719727","92.0230331420898","91.8475799560547","92.1662979125977","92.3075714111328","92.9963912963867","93.2496032714844","93.4608917236328","93.7299270629883","93.9688186645508","94.1793975830078","94.3904495239258",
"Europe & Central Asia (excluding high income)","ECA","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","91.2723236083984","92.2060775756836","92.4312133789063","92.5744934082031","92.7712936401367","92.9862976074219","93.0755996704102","93.2741165161133","93.4065704345703","93.5834884643555","93.7645111083984","93.9429779052734","94.1255798339844","94.4077682495117","94.583381652832","95.1268081665039","95.2672500610352","95.2720718383789","95.3801803588867","95.5067291259766","95.6181030273438","95.8466491699219","96.1099395751953","96.0571517944336","96.210693359375","96.2592010498047","97.0945434570313","97.5451812744141","97.9285202026367","98.1341018676758","98.2102737426758","98.2553634643555","98.2977600097656","98.4836120605469","98.4412307739258","98.5125732421875","98.566291809082","98.6183776855469",
"Europe & Central Asia","ECS","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.1057586669922","94.3031768798828","94.5379867553711","94.717887878418","94.9733428955078","95.1398468017578","95.1772994995117","95.3117828369141","95.5095825195313","95.6396102905273","95.8075485229492","95.8200531005859","95.9930877685547","96.0484466552734","96.2576904296875","96.5780181884766","96.8193588256836","97.2597427368164","97.4097366333008","97.5055236816406","97.5713729858398","97.6362075805664","97.7679901123047","97.7851333618164","97.881706237793","97.9422836303711","98.0103988647461",
"Ecuador","ECU","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","80.4052276611328","","","","","","","","86.1933288574219","","","","","","","","","","","89.6970901489258","","","","","","90.8655700683594","91.1225662231445","90.9175491333008","90.4701080322266","90.220817565918","90.9516830444336","92.2180786132813","93.2538604736328","93.2566223144531","93.3145294189453","92.0866928100586","","","92.4902420043945",
"Egypt, Arab Rep.","EGY","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","22.438009262085","","","","","","","","","","31.3926696777344","","","","","","","","","","43.5953102111816","","","","","","","","","56.1215515136719","57.8119087219238","","","","63.5158081054688","","65.7566604614258","62.7052192687988","","","","65.5056915283203","","","",
"Euro area","EMU","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
